1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,activation
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,0.009596343152225018
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,0.010017365217208862
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,0.00990022998303175
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,0.010758919641375542
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,1,0.01120906975120306
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,0.011016935110092163
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,0.011277357116341591
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,0.010182652622461319
-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0.009744608774781227
-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,0.010003958828747272
-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,0.009834269993007183
-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,0.010634743608534336
-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,0.010199187323451042
